,0,1,2,3,4,5,6
0,11.080020578578113,18.327985146082938,1.1557498639449453,17.49331993609667,14.449873130768536,9.12147071957588,0.0
1,17.882132314145565,34.02890615910292,2.541927021928129,19.498915777541693,23.049058068543673,6.619172485545275,0.0
2,20.014744310639795,59.13510450348258,4.411935679614541,38.69350185804069,33.26791433990002,4.318685947917399,0.0
3,21.57972482033074,94.99890683870763,6.585087608546016,84.54488407354802,34.14476347994059,6.560960464179513,0.0
4,22.728644986636937,155.90905338712037,3.8401735583320233,222.4869315912947,39.258616044186056,13.923992027528582,0.0
5,12.184308917261658,726.2091734977439,9.524788443930445,156.82688584644347,47.99648685287684,15.948881486430762,0.0
6,8.677200065925716,1162.2226999429986,11.437658297829328,63.54631952568889,62.101230713538826,10.95770459808409,0.0
7,20.18909419700503,1131.2936926791444,4.526644729077813,57.71855068206787,36.0407265201211,8.302806369028984,0.0
8,18.089020549319685,1013.4356851745397,0.8156261974945639,234.1228894526139,18.97269705403596,7.835682570934293,0.0
9,9.495834420435129,497.7866920689121,0.6939683863893129,589.075472493656,23.63087592087686,2.3399474397301647,0.0
10,4.047753217630086,423.24686342291534,4.057172261178491,615.392817908898,19.369875335134562,2.706924552097914,0.0
11,2.8055398147553174,260.37431342713535,4.8644293118268225,780.3444209527224,31.39635632932186,3.7919861748814556,0.0
12,30.8325427332893,119.82327496726066,13.614865391515194,233.95192299038172,418.3542546899989,12.67899738345295,0.0
13,32.971717548556626,55.083556103520095,12.080841082148252,53.61908613983542,757.663099411875,15.20179057586938,0.0
14,11.613305568695067,51.55252210237086,10.488297135569153,31.153134806081653,750.63469106704,26.120274086482823,0.0
15,16.77041753847152,45.28874411247671,8.13819915987551,20.63521456439048,765.9854526435956,20.81774973217398,0.0
16,29.861086797900498,25.832694192416966,7.007394731976089,19.276071723550558,121.41781098395586,32.28050790261477,0.0
17,26.3204850461334,21.401462427340448,8.942526058293877,33.05050809122622,68.58689075522125,7.371990348212418,0.0
18,19.154255954548717,27.621843873523176,4.370387680828569,30.6837612465024,52.68323946651071,4.4982043076306555,0.0
19,10.570083392783998,25.169162516482174,5.464348440989849,21.17261339817196,29.095219374634326,7.8811559155583355,0.0
20,6.771934038028118,12.254601290449498,3.55256768595427,13.101717155426739,24.533889453858137,5.860299836844203,0.0
21,5.9265959216281745,8.289393228478728,4.264499542303381,6.316530331037936,23.307405091822147,3.047276171855626,0.0
22,3.735665707848965,3.1722889021038996,0.1327354684472078,2.6713718073442565,10.768541128374636,1.6211839430034152,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,7.269555700942871,18.5472079757601,1.506191028282044,8.98973082564771,15.93972759414464,2.6510496521368596,0.0
25,11.078631618991492,15.774600302800534,1.4698600750416497,18.777407948859036,17.492396272718903,2.074716309085485,0.0
26,17.561124344356358,24.134061379358172,2.26835095696151,19.793550265952945,27.91210276260972,2.0064079891890256,0.0
27,36.86323763616383,21.843957812525332,3.2778089726343724,18.120819135569032,68.09835611563176,3.2158843483775823,0.0
28,90.56485729850829,21.85668610688299,2.3610286265611613,23.871781858615577,172.04196595586836,5.21343214716762,0.0
29,139.96364901028574,35.12670592125505,5.002059696242211,19.2278146808967,160.0381769631058,3.1688081203028533,0.0
30,195.04588635731488,43.0640817983076,12.031851770356296,18.410032743588086,47.0111441668123,3.4348656060174076,0.0
31,198.28465468995273,18.869308438152075,8.90737870056182,16.175188094377514,35.99341707956046,1.9759250031784148,0.0
32,192.97155193891376,20.119962411932647,12.12787144165486,16.209286024793983,26.816366395913064,2.1448168959468576,0.0
33,162.8868543524295,25.612658473663032,15.813357515260575,12.300692643038927,16.2589911269024,2.098322900012133,0.0
34,45.61999993119389,41.35507825575769,20.397885204292834,11.767239847220479,16.006076203659177,9.958613773807881,0.0
35,63.93026618473232,40.11581075564027,14.536024180240927,16.23128048609942,30.49538368359208,14.023017996922134,0.0
36,116.42354472633451,45.82718143239617,15.486643733456729,22.042464218102396,39.343681638129056,10.945211791433392,0.0
37,507.85381768271327,36.39062251057476,17.36593301780522,17.799113946966827,31.68972721043974,12.126342729665337,0.0
38,454.4164166627452,35.88595384452492,30.903501447290182,14.578710910864173,37.5493132090196,11.511486824601887,0.0
39,209.83765569888055,33.38197447452694,16.448641559109088,21.398091944865882,42.53478343505412,20.1152210412547,0.0
40,90.07530026976019,18.139942244626578,7.633019883185622,17.965378911234435,64.69418021477759,23.124922459945083,0.0
41,49.50313427299261,18.05477012880146,9.619526925496755,18.763088626787066,51.70443743187934,13.96901218779385,0.0
42,43.283588886260986,25.6216446980834,8.9756575319916,25.561664240434766,23.7405376881361,6.158250473439691,0.0
43,18.203027660027146,25.543052257038653,17.663615982048213,14.413566845469175,12.928514671511946,1.136439828202126,0.0
44,17.77426205109805,11.371483760885893,11.70799464266747,9.608231041580437,10.398899995721875,0.7560254745185357,0.0
45,18.193710638210177,8.468429201282559,3.9660833841189715,10.530534003861247,8.471203485503791,0.9799060728400916,0.0
46,12.071307050995527,4.761750771664081,2.750237359665332,7.086638330481945,8.08767437096685,0.6382861630991079,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,17.172627641819417,6.913627921603617,3.4756903089582893,8.75810059532523,6.988182546570894,1.1737487092614145,0.0
49,13.807737281545995,7.533441631123421,2.962429879233239,8.71772371791303,5.993715249001977,1.4423088906332826,0.0
50,15.105968209914861,14.583720510825513,0.6377453422173838,11.280539468862115,7.359160074964163,2.4196076244115803,0.0
51,19.6902375780046,18.557591611519456,3.0726540526375152,17.482076824642718,15.67068944685161,3.7161481166258428,0.0
52,15.984682547859846,28.463329443708062,3.9440690297633383,17.56248428393155,28.606321403756738,5.332213410176334,0.0
53,15.123740381561218,26.019122149795294,2.4785124789923407,17.667345224879682,38.8201563693583,6.99561626370996,0.0
54,19.469040654599667,32.00030364841223,3.5712620457634308,17.670764901675284,26.75574021693319,9.343531048856674,0.0
55,24.77009411994368,43.31751130335033,8.253753666765984,15.422044068574904,23.588293253444135,8.644308768212793,0.0
56,17.936404972337183,17.865073178894818,8.651303541846572,11.645937528461216,17.028826631605625,6.237561887130139,0.0
57,14.658226362429557,25.610945929773152,15.456656124442814,14.188081191852687,18.646354825235903,3.6202883888035986,0.0
58,24.119049130938947,22.41467324271798,13.89263276197016,16.579667574726045,19.956297915428877,1.7185652051120963,0.0
59,20.54084280040115,21.727337377145886,13.330020850524305,15.749646201729773,19.306161862798035,12.946672025136648,0.0
60,30.699881579726934,24.02538866084069,11.698959735222159,18.879273398779333,20.523959613405168,18.083897695876654,0.0
61,26.811635899357498,28.89422348421067,14.04679037351161,19.202096715569496,31.911573054268956,6.594449874944982,0.0
62,40.65709881298244,31.312219923362136,12.793007250875233,23.124223263934255,23.966178059577942,13.375878645107148,0.0
63,57.30376943945885,42.45677673816681,24.277047377079725,26.554113005287945,33.102091988548636,14.761839748360215,0.0
64,101.4463442824781,38.26095306780189,12.780178956687449,31.316687936894596,34.20489456970245,11.008889710530637,0.0
65,35.387464988045394,29.714692876674235,6.531027525663373,16.064754573628306,43.075986380688846,14.436759889125822,0.0
66,23.891506925225258,23.947924233973026,8.729234766215084,11.326291773468254,44.651244243606925,15.118998237885533,0.0
67,26.531544176861644,20.788432262837887,4.575886506587264,28.834209953434765,25.033453408628702,12.164143674075602,0.0
68,19.004502492025495,29.638765824958682,11.493404326029118,13.161995438858865,18.338623214513063,10.249870921485124,0.0
69,12.817052120342849,17.490306672640145,6.014754250645635,11.44600500166416,17.9143923567608,7.309264529496429,0.0
70,6.953108199872074,10.369798050262032,5.40675263572484,14.851073249243198,13.942750782705842,5.238453584723172,0.0
71,6.8531203540042025,6.33121454529464,6.236382203176615,5.864580262452361,15.11382689885795,3.9423981513828017,0.0
72,20.59235329180956,29.35866322554648,0.9609374124556759,17.535769151523706,15.401954621076582,2.4864111123606536,0.0
73,17.37460840959102,30.687927558086812,1.4671839438378782,18.557035498321056,27.54966980498284,2.3329982794821236,0.0
74,21.748822790570557,20.352872896939516,5.8662451896816465,25.76992376241833,24.319166915491223,2.143572175875303,0.0
75,30.861556199379265,56.763921030797064,9.270485021173952,13.930089384317396,21.141477081924677,2.6503818826749894,0.0
76,28.928380113095045,23.484958206303418,7.34754547383636,11.955515122972427,20.37050114851445,4.041954678483305,0.0
77,21.05722618382424,27.110198000445962,16.079676698893305,16.016796705313027,16.108096740208563,2.60136682167649,0.0
78,28.715725581161678,16.584522027522326,7.472835633903739,8.480601881630717,18.617949763312936,4.387417426332829,0.0
79,30.073280414566398,28.954815751872957,14.661428801715372,6.45400831568986,13.806757866404949,10.79476381279528,0.0
80,47.59341264329851,27.216606495901942,13.978312801569698,9.36927089653909,20.807830767706037,18.199306840077043,0.0
81,51.78381725214422,32.570756184868515,8.483203263953326,17.601840993389487,38.738553615286946,15.32738135755062,0.0
82,51.259147993288934,58.51906559243798,15.677625234238802,29.602390450425446,26.104681892320514,26.46009310334921,0.0
83,50.458537593483925,64.89490228053182,26.37206085305661,26.052773345261812,46.324061987921596,16.910176566801965,0.0
84,104.88785666506737,55.55327830836177,13.868335573934017,27.20288942102343,43.669714647345245,6.944229993969199,0.0
85,45.86089136917144,47.53200737386942,20.991227777674794,18.067538841627538,43.73737798258662,23.060683945193887,0.0
86,25.349031353369355,43.48621214181185,25.81807939708233,18.328663042746484,47.745386181399226,16.756709098815914,0.0
87,13.417334831319748,37.24522146303207,12.60173373389989,26.17794277705252,38.312086964957416,14.900637058541177,0.0
88,18.121779582463205,36.0015415372327,9.4827510593459,16.717499337159094,22.318105774000287,20.758809468708932,0.0
89,10.584698014892636,23.307795822620392,5.122486337088046,8.696098673157392,17.08194787241518,4.659126702696082,0.0
90,9.350526174530385,17.83723055291921,4.630956257693467,7.63155604433268,14.666465125977991,3.7537501612678144,0.0
91,9.553330263122914,12.73080186638981,4.36924119479954,4.770062526687977,17.303956441581246,2.8650250118225786,0.0
92,0.4262560307979582,0.513943938538432,0.37887474521994574,0.2073426675051449,1.0115554574877024,0.0726575069129465,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,8.3102785712108,19.564616411924362,1.8916903333738415,8.150693315081297,7.383887695148585,0.963620831258593,0.0
97,15.349821222946046,24.023177532479167,2.34564433712512,13.617651186883448,13.105840902775524,0.6889049140736444,0.0
98,26.41233039367944,19.472204486839473,6.548823409713802,16.477995451539755,27.74090207181871,0.8404348623007515,0.0
99,17.109485031105574,18.414614535868168,6.253438882529733,26.736719386652112,31.196158099919558,0.6653976058587409,0.0
100,16.278558262623843,14.991278863511978,6.52402229979634,28.525549970567226,26.447035373188555,0.6449435120448449,0.0
101,27.330915897153318,36.366592517122626,9.473188382573424,18.05667256191373,17.088536254130304,0.5838496545329669,0.0
102,37.41273690480739,20.724367808550596,7.945987273938951,16.50566359888762,14.538220468908547,2.1692832885310027,0.0
103,25.871488100849092,30.66980548016727,9.570448178797959,19.657496949657794,9.750612014904616,0.2474097544327363,0.0
104,17.753100161440667,26.851780121214688,8.119675935246049,13.320729642175136,9.380189470946787,1.9599446170032002,0.0
105,21.215540883131325,26.58768043294549,11.668125880882142,9.93398897629231,8.552955145016309,3.986692415550349,0.0
106,29.420814496465027,29.586273403838277,13.537066779099403,12.56026825122535,16.896855482831597,15.315173586830495,0.0
107,40.251147164963186,27.24422620795667,11.155721052549778,10.421783712692557,30.467854105867445,9.229604793712495,0.0
108,35.516158083453774,31.294083504006267,15.597098426893352,15.843035322614012,22.559454389847815,13.008514999411998,0.0
